File accession	File format	File type	File format type	Output type	File assembly	Experiment accession	Assay	Donor(s)	Biosample term id	Biosample term name	Biosample type	Biosample organism	Biosample treatments	Biosample treatments amount	Biosample treatments duration	Biosample genetic modifications methods	Biosample genetic modifications categories	Biosample genetic modifications targets	Biosample genetic modifications gene targets	Biosample genetic modifications site coordinates	Biosample genetic modifications zygosity	Experiment target	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Library strand specific	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biological replicate(s)	Technical replicate(s)	Read length	Mapped read length	Run type	Paired end	Paired with	Index of	Derived from	Size	Lab	md5sum	dbxrefs	File download URL	Genome annotation	Platform	Controlled by	File Status	s3_uri	Azure URL	File analysis title	File analysis status	Audit WARNING	Audit NOT_COMPLIANT	Audit ERROR
ENCFF154DRN	bed narrowPeak	bed	narrowPeak	peaks	hg19	ENCSR987FTF	eCLIP	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens										RBFOX2-human	RNA				ultraviolet irradiation	strand-specific	2015-07-15	ENCODE		see document	175-300	1, 2	1_1, 2_1							/files/ENCFF639MYI/, /files/ENCFF994WPX/, /files/ENCFF590UCY/, /files/ENCFF154BQS/, /files/ENCFF664WCU/, /files/ENCFF039QTN/	169978	Gene Yeo, UCSD	4994876614098b011dc5a9b8012b6031		https://www.encodeproject.org/files/ENCFF154DRN/@@download/ENCFF154DRN.bed.gz				released	s3://encode-public/2018/06/08/5dc2e4b0-de56-4d0e-b8b7-2f08825d0f30/ENCFF154DRN.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2018/06/08/5dc2e4b0-de56-4d0e-b8b7-2f08825d0f30/ENCFF154DRN.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom hg19	archived	mixed read lengths		
ENCFF239CML	bam	bam		alignments	GRCh38	ENCSR987FTF	eCLIP	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens										RBFOX2-human	RNA				ultraviolet irradiation	strand-specific	2015-07-15	ENCODE		see document	175-300	1	1_1		44					/files/ENCFF172GUS/, /files/ENCFF647KDW/	381425464	Gene Yeo, UCSD	b9e69f61aec8bb4c8f4cf890ab4793fd		https://www.encodeproject.org/files/ENCFF239CML/@@download/ENCFF239CML.bam				released	s3://encode-public/2016/09/09/cabacacb-1452-4658-983f-0925a00ff58b/ENCFF239CML.bam	https://datasetencode.blob.core.windows.net/dataset/2016/09/09/cabacacb-1452-4658-983f-0925a00ff58b/ENCFF239CML.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom GRCh38	released	mixed read lengths		
ENCFF170YQV	bam	bam		alignments	GRCh38	ENCSR987FTF	eCLIP	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens										RBFOX2-human	RNA				ultraviolet irradiation	strand-specific	2015-07-15	ENCODE		see document	175-300	2	2_1		44					/files/ENCFF591SSP/, /files/ENCFF289OFA/	373157016	Gene Yeo, UCSD	ad56fe4df04dc9755db3f20aecdff002		https://www.encodeproject.org/files/ENCFF170YQV/@@download/ENCFF170YQV.bam				released	s3://encode-public/2016/09/09/e8bc0129-4450-4adb-9196-687b9cb7bf77/ENCFF170YQV.bam	https://datasetencode.blob.core.windows.net/dataset/2016/09/09/e8bc0129-4450-4adb-9196-687b9cb7bf77/ENCFF170YQV.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom GRCh38	released	mixed read lengths		
ENCFF939GCU	bigWig	bigWig		minus strand signal of unique reads	hg19	ENCSR987FTF	eCLIP	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens										RBFOX2-human	RNA				ultraviolet irradiation	strand-specific	2015-07-15	ENCODE		see document	175-300	1	1_1							/files/ENCFF994WPX/	17524972	Gene Yeo, UCSD	3b28eb4d25b06ae46dc042ced76d7d8a		https://www.encodeproject.org/files/ENCFF939GCU/@@download/ENCFF939GCU.bigWig				released	s3://encode-public/2016/11/08/49d9248a-04bb-43ee-9217-73781ce0b2ee/ENCFF939GCU.bigWig	https://datasetencode.blob.core.windows.net/dataset/2016/11/08/49d9248a-04bb-43ee-9217-73781ce0b2ee/ENCFF939GCU.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom hg19	archived	mixed read lengths		
ENCFF252QKI	bigWig	bigWig		minus strand signal of unique reads	hg19	ENCSR987FTF	eCLIP	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens										RBFOX2-human	RNA				ultraviolet irradiation	strand-specific	2015-07-15	ENCODE		see document	175-300	2	2_1							/files/ENCFF154BQS/	17366713	Gene Yeo, UCSD	b3b76c9b203eee77ebc5f494070de9ef		https://www.encodeproject.org/files/ENCFF252QKI/@@download/ENCFF252QKI.bigWig				released	s3://encode-public/2016/11/08/798aa907-4ed7-4256-af81-6d5ec48b394f/ENCFF252QKI.bigWig	https://datasetencode.blob.core.windows.net/dataset/2016/11/08/798aa907-4ed7-4256-af81-6d5ec48b394f/ENCFF252QKI.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom hg19	archived	mixed read lengths		
ENCFF074HHE	bigWig	bigWig		plus strand signal of unique reads	hg19	ENCSR987FTF	eCLIP	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens										RBFOX2-human	RNA				ultraviolet irradiation	strand-specific	2015-07-15	ENCODE		see document	175-300	1	1_1							/files/ENCFF994WPX/	18672580	Gene Yeo, UCSD	f1db15598ece120741af12987dc85c7c		https://www.encodeproject.org/files/ENCFF074HHE/@@download/ENCFF074HHE.bigWig				released	s3://encode-public/2016/11/09/7fcda9ba-d05d-43ef-9773-d426f79b8212/ENCFF074HHE.bigWig	https://datasetencode.blob.core.windows.net/dataset/2016/11/09/7fcda9ba-d05d-43ef-9773-d426f79b8212/ENCFF074HHE.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom hg19	archived	mixed read lengths		
ENCFF980ZNW	bigWig	bigWig		plus strand signal of unique reads	hg19	ENCSR987FTF	eCLIP	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens										RBFOX2-human	RNA				ultraviolet irradiation	strand-specific	2015-07-15	ENCODE		see document	175-300	2	2_1							/files/ENCFF154BQS/	18544703	Gene Yeo, UCSD	b263a343f619e100ab104ba6f25aea2c		https://www.encodeproject.org/files/ENCFF980ZNW/@@download/ENCFF980ZNW.bigWig				released	s3://encode-public/2016/11/09/3369adaa-8eac-4361-b500-515585a5f7a9/ENCFF980ZNW.bigWig	https://datasetencode.blob.core.windows.net/dataset/2016/11/09/3369adaa-8eac-4361-b500-515585a5f7a9/ENCFF980ZNW.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom hg19	archived	mixed read lengths		
ENCFF752HWB	bigWig	bigWig		minus strand signal of unique reads	GRCh38	ENCSR987FTF	eCLIP	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens										RBFOX2-human	RNA				ultraviolet irradiation	strand-specific	2015-07-15	ENCODE		see document	175-300	1	1_1							/files/ENCFF239CML/	17458105	Gene Yeo, UCSD	7f5a1806c20b11c4e5ccb1392b89980b		https://www.encodeproject.org/files/ENCFF752HWB/@@download/ENCFF752HWB.bigWig				released	s3://encode-public/2016/11/09/47ce688d-12be-47ce-8656-158d8eaa6669/ENCFF752HWB.bigWig	https://datasetencode.blob.core.windows.net/dataset/2016/11/09/47ce688d-12be-47ce-8656-158d8eaa6669/ENCFF752HWB.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom GRCh38	released	mixed read lengths		
ENCFF177ZTF	bigWig	bigWig		minus strand signal of unique reads	GRCh38	ENCSR987FTF	eCLIP	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens										RBFOX2-human	RNA				ultraviolet irradiation	strand-specific	2015-07-15	ENCODE		see document	175-300	2	2_1							/files/ENCFF170YQV/	17271884	Gene Yeo, UCSD	abbfe1dee9c13bdfd954ddde904eefe4		https://www.encodeproject.org/files/ENCFF177ZTF/@@download/ENCFF177ZTF.bigWig				released	s3://encode-public/2016/11/09/3207bef7-5a9f-4d50-a1f6-3627d1acb7ec/ENCFF177ZTF.bigWig	https://datasetencode.blob.core.windows.net/dataset/2016/11/09/3207bef7-5a9f-4d50-a1f6-3627d1acb7ec/ENCFF177ZTF.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom GRCh38	released	mixed read lengths		
ENCFF240NTF	bigWig	bigWig		plus strand signal of unique reads	GRCh38	ENCSR987FTF	eCLIP	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens										RBFOX2-human	RNA				ultraviolet irradiation	strand-specific	2015-07-15	ENCODE		see document	175-300	1	1_1							/files/ENCFF239CML/	18607448	Gene Yeo, UCSD	80a9ed6d3dba0f0444c9b40999ac4392		https://www.encodeproject.org/files/ENCFF240NTF/@@download/ENCFF240NTF.bigWig				released	s3://encode-public/2016/11/09/1cec0ec6-c41c-4673-9d3b-e3b3afdff664/ENCFF240NTF.bigWig	https://datasetencode.blob.core.windows.net/dataset/2016/11/09/1cec0ec6-c41c-4673-9d3b-e3b3afdff664/ENCFF240NTF.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom GRCh38	released	mixed read lengths		
ENCFF274QRL	bigWig	bigWig		plus strand signal of unique reads	GRCh38	ENCSR987FTF	eCLIP	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens										RBFOX2-human	RNA				ultraviolet irradiation	strand-specific	2015-07-15	ENCODE		see document	175-300	2	2_1							/files/ENCFF170YQV/	18447543	Gene Yeo, UCSD	748222d28c3388355acf40d1259b5366		https://www.encodeproject.org/files/ENCFF274QRL/@@download/ENCFF274QRL.bigWig				released	s3://encode-public/2016/11/09/9d84045b-b47b-45e9-8013-f0fb27fbf519/ENCFF274QRL.bigWig	https://datasetencode.blob.core.windows.net/dataset/2016/11/09/9d84045b-b47b-45e9-8013-f0fb27fbf519/ENCFF274QRL.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom GRCh38	released	mixed read lengths		
ENCFF871NYM	bed narrowPeak	bed	narrowPeak	peaks	GRCh38	ENCSR987FTF	eCLIP	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens										RBFOX2-human	RNA				ultraviolet irradiation	strand-specific	2015-07-15	ENCODE		see document	175-300	1, 2	1_1, 2_1							/files/ENCFF515BTB/, /files/ENCFF170YQV/, /files/ENCFF082QGS/, /files/ENCFF390PJW/, /files/ENCFF269URO/, /files/ENCFF239CML/	172924	Gene Yeo, UCSD	179774c911e8fa42f7ead3d1a2f74324		https://www.encodeproject.org/files/ENCFF871NYM/@@download/ENCFF871NYM.bed.gz				released	s3://encode-public/2018/12/03/c97db3d0-ecfb-411a-87f2-ecc9507f8e29/ENCFF871NYM.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2018/12/03/c97db3d0-ecfb-411a-87f2-ecc9507f8e29/ENCFF871NYM.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom GRCh38	released	mixed read lengths		
ENCFF639MYI	bed narrowPeak	bed	narrowPeak	peaks	hg19	ENCSR987FTF	eCLIP	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens										RBFOX2-human	RNA				ultraviolet irradiation	strand-specific	2015-07-15	ENCODE		see document	175-300	1	1_1							/files/ENCFF994WPX/, /files/ENCFF590UCY/	1850003	Gene Yeo, UCSD	a1b5f9808ef5e879d8d81ff1d44fa3b1		https://www.encodeproject.org/files/ENCFF639MYI/@@download/ENCFF639MYI.bed.gz				released	s3://encode-public/2016/11/30/f00dd5e3-4d40-441f-809f-449a5f429ff3/ENCFF639MYI.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2016/11/30/f00dd5e3-4d40-441f-809f-449a5f429ff3/ENCFF639MYI.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom hg19	archived	mixed read lengths		
ENCFF664WCU	bed narrowPeak	bed	narrowPeak	peaks	hg19	ENCSR987FTF	eCLIP	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens										RBFOX2-human	RNA				ultraviolet irradiation	strand-specific	2015-07-15	ENCODE		see document	175-300	2	2_1							/files/ENCFF154BQS/, /files/ENCFF590UCY/	1741862	Gene Yeo, UCSD	58a04cb563942d73e4446818fba5758a		https://www.encodeproject.org/files/ENCFF664WCU/@@download/ENCFF664WCU.bed.gz				released	s3://encode-public/2016/11/30/d4f31ccf-8862-4e56-bb79-0e7ddc71b4e3/ENCFF664WCU.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2016/11/30/d4f31ccf-8862-4e56-bb79-0e7ddc71b4e3/ENCFF664WCU.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom hg19	archived	mixed read lengths		
ENCFF082QGS	bed narrowPeak	bed	narrowPeak	peaks	GRCh38	ENCSR987FTF	eCLIP	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens										RBFOX2-human	RNA				ultraviolet irradiation	strand-specific	2015-07-15	ENCODE		see document	175-300	2	2_1							/files/ENCFF170YQV/, /files/ENCFF515BTB/	1747745	Gene Yeo, UCSD	25b50c4c6fd5acb8342f6e3b4a2b2abd		https://www.encodeproject.org/files/ENCFF082QGS/@@download/ENCFF082QGS.bed.gz				released	s3://encode-public/2016/11/30/19be8c40-53b4-494f-bdfb-ebc554c1bc0c/ENCFF082QGS.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2016/11/30/19be8c40-53b4-494f-bdfb-ebc554c1bc0c/ENCFF082QGS.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom GRCh38	released	mixed read lengths		
ENCFF390PJW	bed narrowPeak	bed	narrowPeak	peaks	GRCh38	ENCSR987FTF	eCLIP	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens										RBFOX2-human	RNA				ultraviolet irradiation	strand-specific	2015-07-15	ENCODE		see document	175-300	1	1_1							/files/ENCFF239CML/, /files/ENCFF515BTB/	1862091	Gene Yeo, UCSD	55047c894789e97c9daa016e95e2625c		https://www.encodeproject.org/files/ENCFF390PJW/@@download/ENCFF390PJW.bed.gz				released	s3://encode-public/2016/11/30/c1b454e3-3021-4c75-9fae-c9fd8c4aad4c/ENCFF390PJW.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2016/11/30/c1b454e3-3021-4c75-9fae-c9fd8c4aad4c/ENCFF390PJW.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom GRCh38	released	mixed read lengths		
ENCFF639WJL	bigBed narrowPeak	bigBed	narrowPeak	peaks	hg19	ENCSR987FTF	eCLIP	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens										RBFOX2-human	RNA				ultraviolet irradiation	strand-specific	2015-07-15	ENCODE		see document	175-300	1	1_1							/files/ENCFF639MYI/	3558742	Gene Yeo, UCSD	fa707a9e9b0608c522fa451019cc718e		https://www.encodeproject.org/files/ENCFF639WJL/@@download/ENCFF639WJL.bigBed				released	s3://encode-public/2016/12/02/ee0cc157-9b03-4b93-9822-3479686d6173/ENCFF639WJL.bigBed	https://datasetencode.blob.core.windows.net/dataset/2016/12/02/ee0cc157-9b03-4b93-9822-3479686d6173/ENCFF639WJL.bigBed?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom hg19	archived	mixed read lengths		
ENCFF668JDG	bigBed narrowPeak	bigBed	narrowPeak	peaks	hg19	ENCSR987FTF	eCLIP	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens										RBFOX2-human	RNA				ultraviolet irradiation	strand-specific	2015-07-15	ENCODE		see document	175-300	2	2_1							/files/ENCFF664WCU/	3415250	Gene Yeo, UCSD	661a02b6078c7739b7b8b0d3d68283ee		https://www.encodeproject.org/files/ENCFF668JDG/@@download/ENCFF668JDG.bigBed				released	s3://encode-public/2016/12/02/a5d0333f-91c7-4890-9d53-cd76fa8f7be6/ENCFF668JDG.bigBed	https://datasetencode.blob.core.windows.net/dataset/2016/12/02/a5d0333f-91c7-4890-9d53-cd76fa8f7be6/ENCFF668JDG.bigBed?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom hg19	archived	mixed read lengths		
ENCFF429HUD	bigBed narrowPeak	bigBed	narrowPeak	peaks	GRCh38	ENCSR987FTF	eCLIP	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens										RBFOX2-human	RNA				ultraviolet irradiation	strand-specific	2015-07-15	ENCODE		see document	175-300	2	2_1							/files/ENCFF082QGS/	3424917	Gene Yeo, UCSD	abcbe5fe3fe9687931a80a3fbb0219ba		https://www.encodeproject.org/files/ENCFF429HUD/@@download/ENCFF429HUD.bigBed				released	s3://encode-public/2016/12/02/61689db4-0a86-4f53-a7b6-a7b1881f7178/ENCFF429HUD.bigBed	https://datasetencode.blob.core.windows.net/dataset/2016/12/02/61689db4-0a86-4f53-a7b6-a7b1881f7178/ENCFF429HUD.bigBed?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom GRCh38	released	mixed read lengths		
ENCFF311VRI	bigBed narrowPeak	bigBed	narrowPeak	peaks	GRCh38	ENCSR987FTF	eCLIP	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens										RBFOX2-human	RNA				ultraviolet irradiation	strand-specific	2015-07-15	ENCODE		see document	175-300	1	1_1							/files/ENCFF390PJW/	3581807	Gene Yeo, UCSD	d3636980cf436621362620ec2c0b8eae		https://www.encodeproject.org/files/ENCFF311VRI/@@download/ENCFF311VRI.bigBed				released	s3://encode-public/2016/12/02/8690f596-da91-4620-9eb0-86edf5cb0ed4/ENCFF311VRI.bigBed	https://datasetencode.blob.core.windows.net/dataset/2016/12/02/8690f596-da91-4620-9eb0-86edf5cb0ed4/ENCFF311VRI.bigBed?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom GRCh38	released	mixed read lengths		
ENCFF036HIA	bam	bam		alignments	hg19	ENCSR543TPH	eCLIP	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens										AGGF1-human	RNA				ultraviolet irradiation	strand-specific	2016-04-26	ENCODE		see document	175-300	1	1_1		35					/files/ENCFF208VFO/, /files/ENCFF164QUS/	728764263	Gene Yeo, UCSD	048cc85f45290d78eeafb35fef890586		https://www.encodeproject.org/files/ENCFF036HIA/@@download/ENCFF036HIA.bam				released	s3://encode-public/2016/03/11/9f3f5f58-1429-4029-a639-31eb387f92b2/ENCFF036HIA.bam	https://datasetencode.blob.core.windows.net/dataset/2016/03/11/9f3f5f58-1429-4029-a639-31eb387f92b2/ENCFF036HIA.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom hg19	archived			
ENCFF948TWD	bam	bam		alignments	hg19	ENCSR543TPH	eCLIP	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens										AGGF1-human	RNA				ultraviolet irradiation	strand-specific	2016-04-26	ENCODE		see document	175-300	2	2_1		35					/files/ENCFF139PUX/, /files/ENCFF958HKG/	591966648	Gene Yeo, UCSD	1e535a732ba6f25e4dc98739a3e1de6f		https://www.encodeproject.org/files/ENCFF948TWD/@@download/ENCFF948TWD.bam				released	s3://encode-public/2016/03/11/371ff521-3e44-48bc-b609-5181bb98009d/ENCFF948TWD.bam	https://datasetencode.blob.core.windows.net/dataset/2016/03/11/371ff521-3e44-48bc-b609-5181bb98009d/ENCFF948TWD.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom hg19	archived			
ENCFF617LAH	bed narrowPeak	bed	narrowPeak	peaks	hg19	ENCSR543TPH	eCLIP	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens										AGGF1-human	RNA				ultraviolet irradiation	strand-specific	2016-04-26	ENCODE		see document	175-300	1, 2	1_1, 2_1							/files/ENCFF948TWD/, /files/ENCFF036HIA/, /files/ENCFF283MCJ/, /files/ENCFF388PDG/, /files/ENCFF506IYH/, /files/ENCFF039QTN/	91833	Gene Yeo, UCSD	cd653ce2a1a1fab1d8aadd4898ebf578		https://www.encodeproject.org/files/ENCFF617LAH/@@download/ENCFF617LAH.bed.gz				released	s3://encode-public/2018/06/08/ffce4a3c-a6b5-4f5f-adae-0c4f6ae6aad0/ENCFF617LAH.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2018/06/08/ffce4a3c-a6b5-4f5f-adae-0c4f6ae6aad0/ENCFF617LAH.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom hg19	archived			
ENCFF249CVU	bam	bam		alignments	GRCh38	ENCSR543TPH	eCLIP	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens										AGGF1-human	RNA				ultraviolet irradiation	strand-specific	2016-04-26	ENCODE		see document	175-300	2	2_1		35					/files/ENCFF139PUX/, /files/ENCFF958HKG/	559689210	Gene Yeo, UCSD	a3546dbeb1175b5a3c264527796da7d6		https://www.encodeproject.org/files/ENCFF249CVU/@@download/ENCFF249CVU.bam				released	s3://encode-public/2016/09/09/e7fe5d69-a6b0-48b9-a8b2-aafeb926c591/ENCFF249CVU.bam	https://datasetencode.blob.core.windows.net/dataset/2016/09/09/e7fe5d69-a6b0-48b9-a8b2-aafeb926c591/ENCFF249CVU.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom GRCh38	released			
ENCFF302BJD	bam	bam		alignments	GRCh38	ENCSR543TPH	eCLIP	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens										AGGF1-human	RNA				ultraviolet irradiation	strand-specific	2016-04-26	ENCODE		see document	175-300	1	1_1		35					/files/ENCFF208VFO/, /files/ENCFF164QUS/	696408328	Gene Yeo, UCSD	5f813a3f90a64da6b2f323a9fd05bde5		https://www.encodeproject.org/files/ENCFF302BJD/@@download/ENCFF302BJD.bam				released	s3://encode-public/2016/09/09/bf7b6fc0-7690-42a3-af23-62c15b46fa3a/ENCFF302BJD.bam	https://datasetencode.blob.core.windows.net/dataset/2016/09/09/bf7b6fc0-7690-42a3-af23-62c15b46fa3a/ENCFF302BJD.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom GRCh38	released			
ENCFF061KAN	bigWig	bigWig		minus strand signal of unique reads	hg19	ENCSR543TPH	eCLIP	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens										AGGF1-human	RNA				ultraviolet irradiation	strand-specific	2016-04-26	ENCODE		see document	175-300	1	1_1							/files/ENCFF036HIA/	31289200	Gene Yeo, UCSD	ea54a8ca3044643a234e4c821569b74a		https://www.encodeproject.org/files/ENCFF061KAN/@@download/ENCFF061KAN.bigWig				released	s3://encode-public/2016/11/08/73216e10-6c3f-490c-bd1b-2573d9d6498b/ENCFF061KAN.bigWig	https://datasetencode.blob.core.windows.net/dataset/2016/11/08/73216e10-6c3f-490c-bd1b-2573d9d6498b/ENCFF061KAN.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom hg19	archived			
ENCFF738HMR	bigWig	bigWig		minus strand signal of unique reads	hg19	ENCSR543TPH	eCLIP	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens										AGGF1-human	RNA				ultraviolet irradiation	strand-specific	2016-04-26	ENCODE		see document	175-300	2	2_1							/files/ENCFF948TWD/	24742167	Gene Yeo, UCSD	7dcb1d9ee9da7fc9fd9f1042b44dfc51		https://www.encodeproject.org/files/ENCFF738HMR/@@download/ENCFF738HMR.bigWig				released	s3://encode-public/2016/11/08/904e52e2-bfb2-447b-9d7d-f0eb5aa5376d/ENCFF738HMR.bigWig	https://datasetencode.blob.core.windows.net/dataset/2016/11/08/904e52e2-bfb2-447b-9d7d-f0eb5aa5376d/ENCFF738HMR.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom hg19	archived			
ENCFF590RYI	bigWig	bigWig		plus strand signal of unique reads	hg19	ENCSR543TPH	eCLIP	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens										AGGF1-human	RNA				ultraviolet irradiation	strand-specific	2016-04-26	ENCODE		see document	175-300	1	1_1							/files/ENCFF036HIA/	32377621	Gene Yeo, UCSD	3ed43d7267e47695e7d4eb072c373dac		https://www.encodeproject.org/files/ENCFF590RYI/@@download/ENCFF590RYI.bigWig				released	s3://encode-public/2016/11/09/ce75463b-d437-4bcf-9454-c7c75bb01e45/ENCFF590RYI.bigWig	https://datasetencode.blob.core.windows.net/dataset/2016/11/09/ce75463b-d437-4bcf-9454-c7c75bb01e45/ENCFF590RYI.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom hg19	archived			
